zzzzzzzzzzzzzzztm,3,25
zzzzzzzzzzzzzzztn,7,34
zzzzzzzzzzzzzzzto,6,7
zzzzzzzzzzzzzzztp,6,46
zzzzzzzzzzzzzzztq,6,37
zzzzzzzzzzzzzzztr,0,1
zzzzzzzzzzzzzzzts,8,6
zzzzzzzzzzzzzzztt,8,37
zzzzzzzzzzzzzzztu,3,39
zzzzzzzzzzzzzzztv,1,4
zzzzzzzzzzzzzzztw,0,39
zzzzzzzzzzzzzzztx,7,11
zzzzzzzzzzzzzzzty,1,25
zzzzzzzzzzzzzzztz,3,14
zzzzzzzzzzzzzzzua,0,41
zzzzzzzzzzzzzzzub,0,5
zzzzzzzzzzzzzzzuc,0,24
zzzzzzzzzzzzzzzud,3,29
zzzzzzzzzzzzzzzue,0,21
zzzzzzzzzzzzzzzuf,6,2
zzzzzzzzzzzzzzzug,1,22
zzzzzzzzzzzzzzzuh,9,28
zzzzzzzzzzzzzzzui,2,13
zzzzzzzzzzzzzzzuj,3,9
zzzzzzzzzzzzzzzuk,2,26
zzzzzzzzzzzzzzzul,1,15
zzzzzzzzzzzzzzzum,4,47
zzzzzzzzzzzzzzzun,6,28
zzzzzzzzzzzzzzzuo,1,2
zzzzzzzzzzzzzzzup,6,19
zzzzzzzzzzzzzzzuq,2,27
zzzzzzzzzzzzzzzur,6,24
zzzzzzzzzzzzzzzus,8,33
zzzzzzzzzzzzzzzut,8,19
zzzzzzzzzzzzzzzuu,2,5
zzzzzzzzzzzzzzzuv,6,27
zzzzzzzzzzzzzzzuw,8,1
zzzzzzzzzzzzzzzux,0,49
zzzzzzzzzzzzzzzuy,0,42
zzzzzzzzzzzzzzzuz,1,43
zzzzzzzzzzzzzzzva,7,31
zzzzzzzzzzzzzzzvb,0,20
zzzzzzzzzzzzzzzvc,9,37
zzzzzzzzzzzzzzzvd,8,46
zzzzzzzzzzzzzzzve,2,26
zzzzzzzzzzzzzzzvf,1,33
zzzzzzzzzzzzzzzvg,0,46
zzzzzzzzzzzzzzzvh,0,1
zzzzzzzzzzzzzzzvi,6,41
zzzzzzzzzzzzzzzvj,5,5
zzzzzzzzzzzzzzzvk,9,49
zzzzzzzzzzzzzzzvl,6,15
zzzzzzzzzzzzzzzvm,0,2
zzzzzzzzzzzzzzzvn,5,3
zzzzzzzzzzzzzzzvo,2,43
zzzzzzzzzzzzzzzvp,3,2
zzzzzzzzzzzzzzzvq,3,47
zzzzzzzzzzzzzzzvr,3,42
zzzzzzzzzzzzzzzvs,2,1
zzzzzzzzzzzzzzzvt,4,21
zzzzzzzzzzzzzzzvu,7,33
zzzzzzzzzzzzzzzvv,5,18
zzzzzzzzzzzzzzzvw,3,8
zzzzzzzzzzzzzzzvx,8,3
zzzzzzzzzzzzzzzvy,8,14
zzzzzzzzzzzzzzzvz,9,21
zzzzzzzzzzzzzzzwa,9,13
zzzzzzzzzzzzzzzwb,2,42
zzzzzzzzzzzzzzzwc,6,36
zzzzzzzzzzzzzzzwd,2,27
zzzzzzzzzzzzzzzwe,3,45
zzzzzzzzzzzzzzzwf,2,44
zzzzzzzzzzzzzzzwg,4,41
zzzzzzzzzzzzzzzwh,6,26
zzzzzzzzzzzzzzzwi,9,45
zzzzzzzzzzzzzzzwj,9,49
zzzzzzzzzzzzzzzwk,2,43
zzzzzzzzzzzzzzzwl,0,47
zzzzzzzzzzzzzzzwm,6,46
zzzzzzzzzzzzzzzwn,4,32
zzzzzzzzzzzzzzzwo,2,1
zzzzzzzzzzzzzzzwp,4,23
zzzzzzzzzzzzzzzwq,2,48
zzzzzzzzzzzzzzzwr,0,35
zzzzzzzzzzzzzzzws,6,34
zzzzzzzzzzzzzzzwt,8,9
zzzzzzzzzzzzzzzwu,3,49
zzzzzzzzzzzzzzzwv,4,12
zzzzzzzzzzzzzzzww,1,12
zzzzzzzzzzzzzzzwx,9,46
zzzzzzzzzzzzzzzwy,0,47
zzzzzzzzzzzzzzzwz,5,39
zzzzzzzzzzzzzzzxa,7,47
zzzzzzzzzzzzzzzxb,9,20
zzzzzzzzzzzzzzzxc,1,12
zzzzzzzzzzzzzzzxd,0,34
zzzzzzzzzzzzzzzxe,3,15
zzzzzzzzzzzzzzzxf,1,40
zzzzzzzzzzzzzzzxg,7,36
zzzzzzzzzzzzzzzxh,0,48
zzzzzzzzzzzzzzzxi,1,10
zzzzzzzzzzzzzzzxj,9,48
zzzzzzzzzzzzzzzxk,3,20
zzzzzzzzzzzzzzzxl,6,19
zzzzzzzzzzzzzzzxm,9,41
zzzzzzzzzzzzzzzxn,4,0
zzzzzzzzzzzzzzzxo,6,13
zzzzzzzzzzzzzzzxp,6,11
zzzzzzzzzzzzzzzxq,1,20
zzzzzzzzzzzzzzzxr,6,14
zzzzzzzzzzzzzzzxs,1,33
zzzzzzzzzzzzzzzxt,5,48
zzzzzzzzzzzzzzzxu,2,45
zzzzzzzzzzzzzzzxv,2,0
zzzzzzzzzzzzzzzxw,0,34
zzzzzzzzzzzzzzzxx,4,8
zzzzzzzzzzzzzzzxy,6,6
zzzzzzzzzzzzzzzxz,0,1
zzzzzzzzzzzzzzzya,2,37
zzzzzzzzzzzzzzzyb,3,43
zzzzzzzzzzzzzzzyc,1,5
zzzzzzzzzzzzzzzyd,2,13
zzzzzzzzzzzzzzzye,4,23
zzzzzzzzzzzzzzzyf,8,44
zzzzzzzzzzzzzzzyg,2,0
zzzzzzzzzzzzzzzyh,5,12
zzzzzzzzzzzzzzzyi,3,34
zzzzzzzzzzzzzzzyj,1,46
zzzzzzzzzzzzzzzyk,1,9
zzzzzzzzzzzzzzzyl,0,44
zzzzzzzzzzzzzzzym,9,48
zzzzzzzzzzzzzzzyn,5,31
zzzzzzzzzzzzzzzyo,1,1
zzzzzzzzzzzzzzzyp,7,40
zzzzzzzzzzzzzzzyq,8,44
zzzzzzzzzzzzzzzyr,2,41
zzzzzzzzzzzzzzzys,9,44
zzzzzzzzzzzzzzzyt,8,49
zzzzzzzzzzzzzzzyu,1,42
zzzzzzzzzzzzzzzyv,7,32
zzzzzzzzzzzzzzzyw,9,1
zzzzzzzzzzzzzzzyx,6,39
zzzzzzzzzzzzzzzyy,6,1
zzzzzzzzzzzzzzzyz,1,3
zzzzzzzzzzzzzzzza,9,28
zzzzzzzzzzzzzzzzb,7,7
zzzzzzzzzzzzzzzzc,9,35
zzzzzzzzzzzzzzzzd,2,15
zzzzzzzzzzzzzzzze,6,38
zzzzzzzzzzzzzzzzf,0,21
zzzzzzzzzzzzzzzzg,3,38
zzzzzzzzzzzzzzzzh,5,24
zzzzzzzzzzzzzzzzi,6,20
zzzzzzzzzzzzzzzzj,8,10
zzzzzzzzzzzzzzzzk,9,33
zzzzzzzzzzzzzzzzl,8,37
zzzzzzzzzzzzzzzzm,5,29
zzzzzzzzzzzzzzzzn,8,31
zzzzzzzzzzzzzzzzo,7,42
zzzzzzzzzzzzzzzzp,3,3
zzzzzzzzzzzzzzzzq,3,40
zzzzzzzzzzzzzzzzr,3,0
zzzzzzzzzzzzzzzzs,0,0
zzzzzzzzzzzzzzzzt,8,6
zzzzzzzzzzzzzzzzu,1,21
zzzzzzzzzzzzzzzzv,7,13
zzzzzzzzzzzzzzzzw,7,2
zzzzzzzzzzzzzzzzx,2,47
zzzzzzzzzzzzzzzzy,2,19
zzzzzzzzzzzzzzzzz,5,29
zzzzzzzzzzzzzzzzaa,8,17
zzzzzzzzzzzzzzzzab,3,40
zzzzzzzzzzzzzzzzac,4,22
zzzzzzzzzzzzzzzzad,5,20
zzzzzzzzzzzzzzzzae,0,31
zzzzzzzzzzzzzzzzaf,7,45
zzzzzzzzzzzzzzzzag,5,20
zzzzzzzzzzzzzzzzah,3,43
zzzzzzzzzzzzzzzzai,6,3
zzzzzzzzzzzzzzzzaj,3,4
zzzzzzzzzzzzzzzzak,5,26
zzzzzzzzzzzzzzzzal,5,27
zzzzzzzzzzzzzzzzam,5,34
zzzzzzzzzzzzzzzzan,7,5
zzzzzzzzzzzzzzzzao,5,48
zzzzzzzzzzzzzzzzap,5,49
zzzzzzzzzzzzzzzzaq,4,4
zzzzzzzzzzzzzzzzar,6,9
zzzzzzzzzzzzzzzzas,4,16
zzzzzzzzzzzzzzzzat,2,47
zzzzzzzzzzzzzzzzau,6,23
zzzzzzzzzzzzzzzzav,2,21
zzzzzzzzzzzzzzzzaw,9,43
zzzzzzzzzzzzzzzzax,5,7
zzzzzzzzzzzzzzzzay,3,12
zzzzzzzzzzzzzzzzaz,6,26
zzzzzzzzzzzzzzzzba,3,38
zzzzzzzzzzzzzzzzbb,1,22
zzzzzzzzzzzzzzzzbc,5,24
zzzzzzzzzzzzzzzzbd,2,6
zzzzzzzzzzzzzzzzbe,4,31
zzzzzzzzzzzzzzzzbf,1,0
zzzzzzzzzzzzzzzzbg,2,7
zzzzzzzzzzzzzzzzbh,7,23
zzzzzzzzzzzzzzzzbi,2,28
zzzzzzzzzzzzzzzzbj,2,34
zzzzzzzzzzzzzzzzbk,4,6
zzzzzzzzzzzzzzzzbl,0,16
zzzzzzzzzzzzzzzzbm,0,35
zzzzzzzzzzzzzzzzbn,0,10
zzzzzzzzzzzzzzzzbo,8,44
zzzzzzzzzzzzzzzzbp,3,42
zzzzzzzzzzzzzzzzbq,1,28
zzzzzzzzzzzzzzzzbr,8,47
zzzzzzzzzzzzzzzzbs,3,33
zzzzzzzzzzzzzzzzbt,5,36
zzzzzzzzzzzzzzzzbu,1,4
zzzzzzzzzzzzzzzzbv,3,24
zzzzzzzzzzzzzzzzbw,3,49
zzzzzzzzzzzzzzzzbx,1,23
zzzzzzzzzzzzzzzzby,7,36
zzzzzzzzzzzzzzzzbz,2,43
zzzzzzzzzzzzzzzzca,7,6
zzzzzzzzzzzzzzzzcb,2,0
zzzzzzzzzzzzzzzzcc,3,40
zzzzzzzzzzzzzzzzcd,5,41
zzzzzzzzzzzzzzzzce,4,10
zzzzzzzzzzzzzzzzcf,4,32
zzzzzzzzzzzzzzzzcg,7,14
zzzzzzzzzzzzzzzzch,2,34
zzzzzzzzzzzzzzzzci,6,42
zzzzzzzzzzzzzzzzcj,0,11
zzzzzzzzzzzzzzzzck,4,38
zzzzzzzzzzzzzzzzcl,1,16
zzzzzzzzzzzzzzzzcm,4,42
zzzzzzzzzzzzzzzzcn,7,36
zzzzzzzzzzzzzzzzco,8,41
zzzzzzzzzzzzzzzzcp,8,30
zzzzzzzzzzzzzzzzcq,4,26
zzzzzzzzzzzzzzzzcr,5,25
zzzzzzzzzzzzzzzzcs,9,24
zzzzzzzzzzzzzzzzct,3,38
zzzzzzzzzzzzzzzzcu,5,33
zzzzzzzzzzzzzzzzcv,4,48
zzzzzzzzzzzzzzzzcw,0,41
zzzzzzzzzzzzzzzzcx,9,9
zzzzzzzzzzzzzzzzcy,4,18
zzzzzzzzzzzzzzzzcz,3,32
zzzzzzzzzzzzzzzzda,1,2
zzzzzzzzzzzzzzzzdb,4,9
zzzzzzzzzzzzzzzzdc,6,41
zzzzzzzzzzzzzzzzdd,4,43
zzzzzzzzzzzzzzzzde,0,3
zzzzzzzzzzzzzzzzdf,1,32
zzzzzzzzzzzzzzzzdg,9,17
zzzzzzzzzzzzzzzzdh,2,12
zzzzzzzzzzzzzzzzdi,4,44
zzzzzzzzzzzzzzzzdj,3,7
zzzzzzzzzzzzzzzzdk,3,10
zzzzzzzzzzzzzzzzdl,9,29
zzzzzzzzzzzzzzzzdm,2,45
zzzzzzzzzzzzzzzzdn,1,46
zzzzzzzzzzzzzzzzdo,6,0
zzzzzzzzzzzzzzzzdp,8,0
zzzzzzzzzzzzzzzzdq,8,22
zzzzzzzzzzzzzzzzdr,6,47
zzzzzzzzzzzzzzzzds,7,28
zzzzzzzzzzzzzzzzdt,5,49
zzzzzzzzzzzzzzzzdu,1,36
zzzzzzzzzzzzzzzzdv,1,18
zzzzzzzzzzzzzzzzdw,3,3
zzzzzzzzzzzzzzzzdx,4,41
zzzzzzzzzzzzzzzzdy,5,37
zzzzzzzzzzzzzzzzdz,9,32
zzzzzzzzzzzzzzzzea,3,42
zzzzzzzzzzzzzzzzeb,9,12
zzzzzzzzzzzzzzzzec,0,5
zzzzzzzzzzzzzzzzed,9,40
zzzzzzzzzzzzzzzzee,6,11
zzzzzzzzzzzzzzzzef,2,46
zzzzzzzzzzzzzzzzeg,3,18
zzzzzzzzzzzzzzzzeh,2,35
zzzzzzzzzzzzzzzzei,4,1
zzzzzzzzzzzzzzzzej,0,2
zzzzzzzzzzzzzzzzek,3,31
zzzzzzzzzzzzzzzzel,2,49
zzzzzzzzzzzzzzzzem,2,12
zzzzzzzzzzzzzzzzen,7,0
zzzzzzzzzzzzzzzzeo,2,17
zzzzzzzzzzzzzzzzep,1,22
zzzzzzzzzzzzzzzzeq,4,20
zzzzzzzzzzzzzzzzer,7,13
zzzzzzzzzzzzzzzzes,2,42
zzzzzzzzzzzzzzzzet,3,16
zzzzzzzzzzzzzzzzeu,5,46
zzzzzzzzzzzzzzzzev,2,42
zzzzzzzzzzzzzzzzew,9,36
zzzzzzzzzzzzzzzzex,6,10
zzzzzzzzzzzzzzzzey,2,44
zzzzzzzzzzzzzzzzez,5,26
zzzzzzzzzzzzzzzzfa,3,27
zzzzzzzzzzzzzzzzfb,4,7
zzzzzzzzzzzzzzzzfc,5,29
zzzzzzzzzzzzzzzzfd,5,41
zzzzzzzzzzzzzzzzfe,3,23
zzzzzzzzzzzzzzzzff,1,37
zzzzzzzzzzzzzzzzfg,9,14
zzzzzzzzzzzzzzzzfh,2,18
zzzzzzzzzzzzzzzzfi,8,29
zzzzzzzzzzzzzzzzfj,6,21
zzzzzzzzzzzzzzzzfk,7,24
zzzzzzzzzzzzzzzzfl,6,31
zzzzzzzzzzzzzzzzfm,2,3
zzzzzzzzzzzzzzzzfn,5,18
zzzzzzzzzzzzzzzzfo,1,5
zzzzzzzzzzzzzzzzfp,7,7
zzzzzzzzzzzzzzzzfq,4,14
zzzzzzzzzzzzzzzzfr,4,33
zzzzzzzzzzzzzzzzfs,3,32
zzzzzzzzzzzzzzzzft,7,13
zzzzzzzzzzzzzzzzfu,3,13
zzzzzzzzzzzzzzzzfv,7,8
zzzzzzzzzzzzzzzzfw,5,24
zzzzzzzzzzzzzzzzfx,2,41
zzzzzzzzzzzzzzzzfy,3,27
zzzzzzzzzzzzzzzzfz,1,3
zzzzzzzzzzzzzzzzga,0,0
zzzzzzzzzzzzzzzzgb,0,21
zzzzzzzzzzzzzzzzgc,7,29
zzzzzzzzzzzzzzzzgd,2,33
zzzzzzzzzzzzzzzzge,5,22
zzzzzzzzzzzzzzzzgf,1,14
zzzzzzzzzzzzzzzzgg,7,8
zzzzzzzzzzzzzzzzgh,7,13
zzzzzzzzzzzzzzzzgi,4,0
zzzzzzzzzzzzzzzzgj,9,44
zzzzzzzzzzzzzzzzgk,3,15
zzzzzzzzzzzzzzzzgl,3,24
zzzzzzzzzzzzzzzzgm,3,40
zzzzzzzzzzzzzzzzgn,1,18
zzzzzzzzzzzzzzzzgo,4,2
zzzzzzzzzzzzzzzzgp,8,9
zzzzzzzzzzzzzzzzgq,7,22
zzzzzzzzzzzzzzzzgr,0,26
zzzzzzzzzzzzzzzzgs,3,39
zzzzzzzzzzzzzzzzgt,3,16
zzzzzzzzzzzzzzzzgu,2,33
zzzzzzzzzzzzzzzzgv,8,40
zzzzzzzzzzzzzzzzgw,3,26
zzzzzzzzzzzzzzzzgx,3,2
zzzzzzzzzzzzzzzzgy,3,18
zzzzzzzzzzzzzzzzgz,7,27
zzzzzzzzzzzzzzzzha,9,0
zzzzzzzzzzzzzzzzhb,4,42
zzzzzzzzzzzzzzzzhc,2,18
zzzzzzzzzzzzzzzzhd,8,25
zzzzzzzzzzzzzzzzhe,3,16
zzzzzzzzzzzzzzzzhf,2,2
zzzzzzzzzzzzzzzzhg,2,37
zzzzzzzzzzzzzzzzhh,4,2
zzzzzzzzzzzzzzzzhi,5,27
zzzzzzzzzzzzzzzzhj,1,25
zzzzzzzzzzzzzzzzhk,3,49
zzzzzzzzzzzzzzzzhl,3,42
zzzzzzzzzzzzzzzzhm,1,17
zzzzzzzzzzzzzzzzhn,3,36
zzzzzzzzzzzzzzzzho,0,46
zzzzzzzzzzzzzzzzhp,3,15
zzzzzzzzzzzzzzzzhq,4,33
zzzzzzzzzzzzzzzzhr,8,26
zzzzzzzzzzzzzzzzhs,7,5
zzzzzzzzzzzzzzzzht,5,44
zzzzzzzzzzzzzzzzhu,1,29
zzzzzzzzzzzzzzzzhv,1,4
zzzzzzzzzzzzzzzzhw,6,35
zzzzzzzzzzzzzzzzhx,7,0
zzzzzzzzzzzzzzzzhy,3,17
zzzzzzzzzzzzzzzzhz,1,28
zzzzzzzzzzzzzzzzia,9,32
zzzzzzzzzzzzzzzzib,7,25
zzzzzzzzzzzzzzzzic,1,44
zzzzzzzzzzzzzzzzid,0,21
zzzzzzzzzzzzzzzzie,7,25
zzzzzzzzzzzzzzzzif,8,38
zzzzzzzzzzzzzzzzig,0,24
zzzzzzzzzzzzzzzzih,6,37
zzzzzzzzzzzzzzzzii,7,35
zzzzzzzzzzzzzzzzij,7,32
zzzzzzzzzzzzzzzzik,1,38
zzzzzzzzzzzzzzzzil,2,9
zzzzzzzzzzzzzzzzim,8,19
zzzzzzzzzzzzzzzzin,2,30
zzzzzzzzzzzzzzzzio,4,47
zzzzzzzzzzzzzzzzip,6,36
zzzzzzzzzzzzzzzziq,0,1
zzzzzzzzzzzzzzzzir,0,38
zzzzzzzzzzzzzzzzis,5,26
zzzzzzzzzzzzzzzzit,2,31
zzzzzzzzzzzzzzzziu,9,47
zzzzzzzzzzzzzzzziv,6,27
zzzzzzzzzzzzzzzziw,9,6
zzzzzzzzzzzzzzzzix,9,36
zzzzzzzzzzzzzzzziy,0,48
zzzzzzzzzzzzzzzziz,1,23
zzzzzzzzzzzzzzzzja,5,2
zzzzzzzzzzzzzzzzjb,6,25
zzzzzzzzzzzzzzzzjc,1,7
zzzzzzzzzzzzzzzzjd,3,45
zzzzzzzzzzzzzzzzje,0,15
zzzzzzzzzzzzzzzzjf,7,18
zzzzzzzzzzzzzzzzjg,0,26
zzzzzzzzzzzzzzzzjh,0,29
zzzzzzzzzzzzzzzzji,9,33
zzzzzzzzzzzzzzzzjj,0,35
zzzzzzzzzzzzzzzzjk,3,43
zzzzzzzzzzzzzzzzjl,1,4
zzzzzzzzzzzzzzzzjm,8,8
zzzzzzzzzzzzzzzzjn,3,43
zzzzzzzzzzzzzzzzjo,4,40
zzzzzzzzzzzzzzzzjp,2,24
zzzzzzzzzzzzzzzzjq,6,45
zzzzzzzzzzzzzzzzjr,7,8
zzzzzzzzzzzzzzzzjs,9,10
zzzzzzzzzzzzzzzzjt,0,0
zzzzzzzzzzzzzzzzju,1,49
zzzzzzzzzzzzzzzzjv,4,12
zzzzzzzzzzzzzzzzjw,0,25
zzzzzzzzzzzzzzzzjx,2,36
zzzzzzzzzzzzzzzzjy,3,32
zzzzzzzzzzzzzzzzjz,2,15
zzzzzzzzzzzzzzzzka,1,1
zzzzzzzzzzzzzzzzkb,2,2
zzzzzzzzzzzzzzzzkc,5,24
zzzzzzzzzzzzzzzzkd,0,15
zzzzzzzzzzzzzzzzke,3,36
zzzzzzzzzzzzzzzzkf,9,32
zzzzzzzzzzzzzzzzkg,3,37
zzzzzzzzzzzzzzzzkh,7,38
zzzzzzzzzzzzzzzzki,5,39
zzzzzzzzzzzzzzzzkj,8,14
zzzzzzzzzzzzzzzzkk,4,28
zzzzzzzzzzzzzzzzkl,2,20
zzzzzzzzzzzzzzzzkm,7,25
zzzzzzzzzzzzzzzzkn,8,36
zzzzzzzzzzzzzzzzko,3,14
zzzzzzzzzzzzzzzzkp,3,7
zzzzzzzzzzzzzzzzkq,1,45
zzzzzzzzzzzzzzzzkr,4,2
zzzzzzzzzzzzzzzzks,8,9
zzzzzzzzzzzzzzzzkt,7,41
zzzzzzzzzzzzzzzzku,5,28
zzzzzzzzzzzzzzzzkv,8,14
zzzzzzzzzzzzzzzzkw,7,37
zzzzzzzzzzzzzzzzkx,8,17
zzzzzzzzzzzzzzzzky,3,6
zzzzzzzzzzzzzzzzkz,3,2
zzzzzzzzzzzzzzzzla,9,42
zzzzzzzzzzzzzzzzlb,8,19
zzzzzzzzzzzzzzzzlc,8,16
zzzzzzzzzzzzzzzzld,7,6
zzzzzzzzzzzzzzzzle,3,6
zzzzzzzzzzzzzzzzlf,5,49
zzzzzzzzzzzzzzzzlg,7,23
zzzzzzzzzzzzzzzzlh,8,28
zzzzzzzzzzzzzzzzli,8,38
zzzzzzzzzzzzzzzzlj,8,4
zzzzzzzzzzzzzzzzlk,9,35
zzzzzzzzzzzzzzzzll,1,12
zzzzzzzzzzzzzzzzlm,4,39
zzzzzzzzzzzzzzzzln,7,5
zzzzzzzzzzzzzzzzlo,0,14
zzzzzzzzzzzzzzzzlp,4,6
zzzzzzzzzzzzzzzzlq,8,46
zzzzzzzzzzzzzzzzlr,6,15
zzzzzzzzzzzzzzzzls,4,33
zzzzzzzzzzzzzzzzlt,7,5
zzzzzzzzzzzzzzzzlu,3,36
zzzzzzzzzzzzzzzzlv,7,29
zzzzzzzzzzzzzzzzlw,3,12
zzzzzzzzzzzzzzzzlx,5,35
zzzzzzzzzzzzzzzzly,1,3
zzzzzzzzzzzzzzzzlz,3,49
zzzzzzzzzzzzzzzzma,6,20
zzzzzzzzzzzzzzzzmb,1,22
zzzzzzzzzzzzzzzzmc,5,25
zzzzzzzzzzzzzzzzmd,5,19
zzzzzzzzzzzzzzzzme,8,26
zzzzzzzzzzzzzzzzmf,6,33
zzzzzzzzzzzzzzzzmg,7,33
zzzzzzzzzzzzzzzzmh,4,32
zzzzzzzzzzzzzzzzmi,3,3
zzzzzzzzzzzzzzzzmj,3,13
zzzzzzzzzzzzzzzzmk,4,17
zzzzzzzzzzzzzzzzml,2,11
zzzzzzzzzzzzzzzzmm,5,41
zzzzzzzzzzzzzzzzmn,2,0
zzzzzzzzzzzzzzzzmo,8,3
zzzzzzzzzzzzzzzzmp,1,8
zzzzzzzzzzzzzzzzmq,9,38
zzzzzzzzzzzzzzzzmr,9,0
zzzzzzzzzzzzzzzzms,1,38
zzzzzzzzzzzzzzzzmt,1,20
zzzzzzzzzzzzzzzzmu,8,27
zzzzzzzzzzzzzzzzmv,4,21
zzzzzzzzzzzzzzzzmw,0,16
zzzzzzzzzzzzzzzzmx,0,10
zzzzzzzzzzzzzzzzmy,4,7
zzzzzzzzzzzzzzzzmz,6,11
zzzzzzzzzzzzzzzzna,6,48
zzzzzzzzzzzzzzzznb,1,28
zzzzzzzzzzzzzzzznc,3,43
zzzzzzzzzzzzzzzznd,5,7
zzzzzzzzzzzzzzzzne,9,20
zzzzzzzzzzzzzzzznf,7,0
zzzzzzzzzzzzzzzzng,3,42
zzzzzzzzzzzzzzzznh,1,28
zzzzzzzzzzzzzzzzni,4,31
zzzzzzzzzzzzzzzznj,0,12
zzzzzzzzzzzzzzzznk,3,34
zzzzzzzzzzzzzzzznl,1,22
zzzzzzzzzzzzzzzznm,5,39
zzzzzzzzzzzzzzzznn,9,5
zzzzzzzzzzzzzzzzno,4,5
zzzzzzzzzzzzzzzznp,1,3
zzzzzzzzzzzzzzzznq,4,42
zzzzzzzzzzzzzzzznr,8,36
zzzzzzzzzzzzzzzzns,8,45
zzzzzzzzzzzzzzzznt,7,19
zzzzzzzzzzzzzzzznu,8,19
zzzzzzzzzzzzzzzznv,7,2
zzzzzzzzzzzzzzzznw,7,47
zzzzzzzzzzzzzzzznx,5,28
zzzzzzzzzzzzzzzzny,2,10
zzzzzzzzzzzzzzzznz,2,3
zzzzzzzzzzzzzzzzoa,0,19
zzzzzzzzzzzzzzzzob,6,41
zzzzzzzzzzzzzzzzoc,8,36
zzzzzzzzzzzzzzzzod,8,6
zzzzzzzzzzzzzzzzoe,3,1
zzzzzzzzzzzzzzzzof,9,36
zzzzzzzzzzzzzzzzog,3,36
zzzzzzzzzzzzzzzzoh,6,25
zzzzzzzzzzzzzzzzoi,2,2
zzzzzzzzzzzzzzzzoj,5,22
zzzzzzzzzzzzzzzzok,9,22
zzzzzzzzzzzzzzzzol,5,26
zzzzzzzzzzzzzzzzom,5,28
zzzzzzzzzzzzzzzzon,5,8
zzzzzzzzzzzzzzzzoo,9,37
zzzzzzzzzzzzzzzzop,8,49
zzzzzzzzzzzzzzzzoq,7,30
zzzzzzzzzzzzzzzzor,3,28
zzzzzzzzzzzzzzzzos,6,49
zzzzzzzzzzzzzzzzot,4,37
zzzzzzzzzzzzzzzzou,5,31
zzzzzzzzzzzzzzzzov,3,39
zzzzzzzzzzzzzzzzow,6,15
zzzzzzzzzzzzzzzzox,1,36
zzzzzzzzzzzzzzzzoy,7,38
zzzzzzzzzzzzzzzzoz,2,33
zzzzzzzzzzzzzzzzpa,8,49
zzzzzzzzzzzzzzzzpb,0,3
zzzzzzzzzzzzzzzzpc,1,6
zzzzzzzzzzzzzzzzpd,3,49
zzzzzzzzzzzzzzzzpe,8,38
zzzzzzzzzzzzzzzzpf,5,48
zzzzzzzzzzzzzzzzpg,9,14
zzzzzzzzzzzzzzzzph,4,30
zzzzzzzzzzzzzzzzpi,5,38
zzzzzzzzzzzzzzzzpj,8,23
zzzzzzzzzzzzzzzzpk,4,40
zzzzzzzzzzzzzzzzpl,7,31
zzzzzzzzzzzzzzzzpm,8,37
zzzzzzzzzzzzzzzzpn,7,49
zzzzzzzzzzzzzzzzpo,1,21
zzzzzzzzzzzzzzzzpp,8,36
zzzzzzzzzzzzzzzzpq,4,48
zzzzzzzzzzzzzzzzpr,9,5
zzzzzzzzzzzzzzzzps,2,20
zzzzzzzzzzzzzzzzpt,8,13
zzzzzzzzzzzzzzzzpu,2,35
zzzzzzzzzzzzzzzzpv,1,14
zzzzzzzzzzzzzzzzpw,3,29
zzzzzzzzzzzzzzzzpx,8,6
zzzzzzzzzzzzzzzzpy,6,37
zzzzzzzzzzzzzzzzpz,2,23
zzzzzzzzzzzzzzzzqa,6,18
zzzzzzzzzzzzzzzzqb,1,38
zzzzzzzzzzzzzzzzqc,5,36
zzzzzzzzzzzzzzzzqd,2,12
zzzzzzzzzzzzzzzzqe,2,6
zzzzzzzzzzzzzzzzqf,4,38
zzzzzzzzzzzzzzzzqg,1,25
zzzzzzzzzzzzzzzzqh,5,12
zzzzzzzzzzzzzzzzqi,7,27
zzzzzzzzzzzzzzzzqj,4,0
zzzzzzzzzzzzzzzzqk,9,3
zzzzzzzzzzzzzzzzql,0,16
zzzzzzzzzzzzzzzzqm,3,35
zzzzzzzzzzzzzzzzqn,6,44
zzzzzzzzzzzzzzzzqo,2,5
zzzzzzzzzzzzzzzzqp,0,48
zzzzzzzzzzzzzzzzqq,9,23
zzzzzzzzzzzzzzzzqr,6,38
zzzzzzzzzzzzzzzzqs,3,17
zzzzzzzzzzzzzzzzqt,3,20
zzzzzzzzzzzzzzzzqu,2,43
zzzzzzzzzzzzzzzzqv,5,33
zzzzzzzzzzzzzzzzqw,9,48
zzzzzzzzzzzzzzzzqx,7,49
zzzzzzzzzzzzzzzzqy,2,40
zzzzzzzzzzzzzzzzqz,9,3
zzzzzzzzzzzzzzzzra,8,11
zzzzzzzzzzzzzzzzrb,5,14
zzzzzzzzzzzzzzzzrc,5,37
zzzzzzzzzzzzzzzzrd,1,48
zzzzzzzzzzzzzzzzre,7,1
zzzzzzzzzzzzzzzzrf,9,30
zzzzzzzzzzzzzzzzrg,9,6
zzzzzzzzzzzzzzzzrh,1,23
zzzzzzzzzzzzzzzzri,0,22
zzzzzzzzzzzzzzzzrj,4,31
zzzzzzzzzzzzzzzzrk,9,17
zzzzzzzzzzzzzzzzrl,6,25
